stock_code,name,name_abbr,tax_code,industry_code,company_type,industry
3494,誠研科技股份有限公司,誠研,70801588,25,上市,電腦及週邊設備業
3601,前源科技股份有限公司,前源,70803848,20,公開發行,其他
5873,全球人壽保險股份有限公司,全球人壽,70817744,17,公開發行,金融保險
5828,富邦產物保險股份有限公司,富邦保,70826461,17,公開發行,金融保險
2880,華南金融控股股份有限公司,華南金,70826764,17,上市,金融保險
2883,中華開發金融控股股份有限公司,開發金,70827383,17,上市,金融保險
2882,國泰金融控股股份有限公司,國泰金,70827406,17,上市,金融保險
1784,訊聯生物科技股份有限公司,訊聯,70836411,22,上櫃,生技醫療業
2729,瓦城泰統股份有限公司,瓦城,70843031,16,上櫃,觀光事業
4976,佳凌科技股份有限公司,佳凌,70848492,26,上市,光電業
6859,伯特光電股份有限公司,伯特光,70848654,26,上櫃,光電業
4931,新盛力科技股份有限公司,新盛力,70848850,25,上櫃,電腦及週邊設備業
6673,和詮科技股份有限公司,和詮,70849491,26,興櫃,光電業
2249,湧盛電機股份有限公司,湧盛,70849653,5,興櫃,電機機械
6548,長華科技股份有限公司,長科*,70849957,24,上櫃,半導體業
1720,生達化學製藥股份有限公司,生達,71122503,22,上市,生技醫療業
1449,佳和實業股份有限公司,佳和,72055019,4,上市,紡織纖維
2511,太子建設開發股份有限公司,太子,72058206,14,上市,建材營造
2017,官田鋼鐵股份有限公司,官田鋼,72065240,10,上市,鋼鐵工業
2033,佳大世界股份有限公司,佳大,72072615,10,上市,鋼鐵工業
6817,溫士頓醫藥股份有限公司,溫士頓,72082135,22,興櫃,生技醫療業
4303,信立化學工業股份有限公司,信立,72104709,3,上櫃,塑膠工業
1777,生泰合成工業股份有限公司,生泰,72197621,22,上櫃,生技醫療業
6616,特昇國際股份有限公司,特昇-KY,72488249,38,上櫃,居家生活
2939,凱羿國際集團股份有限公司,凱羿-KY,72768516,18,上市,貿易百貨
8499,鼎炫投資控股股份有限公司,鼎炫-KY,72780928,31,上市,其他電子業
6672,騰輝電子國際集團股份有限公司,騰輝電子-KY,72952251,28,上市,電子零組件業
1210,大成長城企業股份有限公司,大成,73008303,2,上市,食品工業
1414,東和紡織股份有限公司,東和,73141105,4,上市,紡織纖維
1216,統一企業股份有限公司,統一,73251209,2,上市,食品工業
9907,統一實業股份有限公司,統一實,73252657,20,上市,其他
1617,榮星電線工業股份有限公司,榮星,73341336,6,上市,電器電纜
1446,宏和精密紡織股份有限公司,宏和,73641170,4,上市,紡織纖維
9950,萬國通路股份有限公司,萬國通,73644351,3,上櫃,塑膠工業
1316,上曜建設開發股份有限公司,上曜,73654033,14,上市,建材營造
2248,華勝汽車電子股份有限公司,華勝-KY,73676873,5,興櫃,電機機械
1464,得力實業股份有限公司,得力,73686632,4,上市,紡織纖維
9951,皇田工業股份有限公司,皇田,73707377,5,上櫃,電機機械
6201,亞弘電科技股份有限公司,亞弘電,73710056,31,上市,其他電子業
4766,南寶樹脂化學工廠股份有限公司,南寶,74229304,21,上市,化學工業
9919,康那香企業股份有限公司,康那香,74231126,20,上市,其他
2515,中華工程股份有限公司,中工,75094900,14,上市,建材營造
1726,永記造漆工業股份有限公司,永記,75137605,21,上市,化學工業
2006,東和鋼鐵企業股份有限公司,東和鋼鐵,75280209,10,上市,鋼鐵工業
1717,長興材料工業股份有限公司,長興,75339004,21,上市,化學工業
1303,南亞塑膠工業股份有限公司,南亞,75370905,3,上市,塑膠工業
4773,高福化學工業股份有限公司,高福,75415298,21,興櫃,化學工業
2035,唐榮鐵工廠股份有限公司,唐榮公司,75460005,10,上櫃,鋼鐵工業
2008,高興昌鋼鐵股份有限公司,高興昌,75466009,10,上市,鋼鐵工業
2038,海光企業股份有限公司,海光,75470524,10,上市,鋼鐵工業
3010,華立企業股份有限公司,華立,75514419,29,上市,電子通路業
2702,華園飯店股份有限公司,華園,75560601,16,上市,觀光事業
9924,台灣福興工業股份有限公司,福興,75706009,38,上市,居家生活
1301,台灣塑膠工業股份有限公司,台塑,75708007,3,上市,塑膠工業
8182,加高電子股份有限公司,加高,75914885,28,上櫃,電子零組件業
3178,公準精密工業股份有限公司,公準,75940820,24,上櫃,半導體業
2023,燁輝企業股份有限公司,燁輝,75947936,10,上市,鋼鐵工業
1773,勝一化工股份有限公司,勝一,75970680,21,上市,化學工業
4722,國精化學股份有限公司,國精化,75975242,21,上市,化學工業
6504,南六企業股份有限公司,南六,75989858,20,上市,其他
2007,燁興企業股份有限公司,燁興,75992214,10,上市,鋼鐵工業
6552,易華電子股份有限公司,易華電,76025826,24,上市,半導體業
2316,楠梓電子股份有限公司,楠梓電,76026851,28,上市,電子零組件業
2311,日月光半導體製造股份有限公司,日月光,76027628,13,公開發行,電子工業
4205,中華食品實業股份有限公司,中華食,76316325,2,上櫃,食品工業
6629,泰金投資控股股份有限公司,泰金-KY,76347621,38,上櫃,居家生活
1569,濱川企業股份有限公司,濱川,76404919,25,上櫃,電腦及週邊設備業
5328,華容股份有限公司,華容,76409479,28,上櫃,電子零組件業
8092,建暐精密科技股份有限公司,建暐,76470282,31,上櫃,其他電子業
2041,燁茂實業股份有限公司,燁茂實業,76480628,10,公開發行,鋼鐵工業
4439,冠星集團控股有限公司,冠星-KY,76545523,4,上市,紡織纖維
5546,永固集團股份有限公司,永固-KY,77211448,14,上市,建材營造
1608,華榮電線電纜股份有限公司,華榮,79460007,6,上市,電器電纜
2029,盛餘股份有限公司,盛餘,79837539,10,上市,鋼鐵工業
2022,聚亨企業股份有限公司,聚亨,79841479,10,上市,鋼鐵工業
2836,高雄銀行股份有限公司,高雄銀,79854797,17,上市,金融保險
9927,泰銘實業股份有限公司,泰銘,79875202,20,上市,其他
9931,欣高石油氣股份有限公司,欣高,79882718,23,上市,油電燃氣業
2364,倫飛電腦實業股份有限公司,倫飛,79883646,25,上市,電腦及週邊設備業
3405,津綻石英科技股份有限公司,津綻石英,79952755,13,公開發行,電子工業
3587,閎康科技股份有限公司,閎康,79959286,31,上櫃,其他電子業
6699,奇邑科技股份有限公司,奇邑,79959602,24,興櫃,半導體業
2227,裕隆日產汽車股份有限公司,裕日車,80032530,12,上市,汽車工業
4183,福永生物科技股份有限公司,福永生技,80064027,22,上櫃,生技醫療業
3580,友威科技股份有限公司,友威科,80072814,31,上櫃,其他電子業
5220,萬達光電科技股份有限公司,萬達光電,80082329,26,上櫃,光電業
5246,勵威電子股份有限公司,勵威,80086182,24,興櫃,半導體業
6895,宏碩系統股份有限公司,宏碩系統,80112843,24,上櫃,半導體業
6849,奇鼎科技股份有限公司,奇鼎科技,80130119,13,公開發行,電子工業
4549,桓達科技股份有限公司,桓達,80132123,5,上櫃,電機機械
6742,澤米科技股份有限公司,澤米,80137437,26,興櫃,光電業
6661,威健股份有限公司,威健生技,80158777,22,上櫃,生技醫療業
4973,廣穎電通股份有限公司,廣穎電通,80161908,24,上櫃,半導體業
6523,達爾膚生醫科技股份有限公司,達爾膚,80167706,22,上櫃,生技醫療業
4755,三福化工股份有限公司,三福化,80170651,21,上市,化學工業
6486,互動國際數位股份有限公司,互動,80192260,27,上櫃,通信網路業
6677,瑩碩生技醫藥股份有限公司,瑩碩生技,80207616,22,興櫃,生技醫療業
6937,天虹科技股份有限公司,天虹,80211920,24,興櫃,半導體業
6655,科定企業股份有限公司,科定,80214519,20,上市,其他
4911,德英生物科技股份有限公司,德英,80225425,22,上櫃,生技醫療業
4744,皇將科技股份有限公司,皇將,80234971,22,上櫃,生技醫療業
3588,通嘉科技股份有限公司,通嘉,80254357,24,上市,半導體業
6717,智慧光科技股份有限公司,智慧光,80258993,20,公開發行,其他
3622,洋華光電股份有限公司,洋華,80260061,26,上市,光電業
4162,智擎生技製藥股份有限公司,智擎,80264691,22,上櫃,生技醫療業
3501,維熹科技股份有限公司,維熹,80272361,28,上市,電子零組件業
4132,國鼎生物科技股份有限公司,國鼎,80280616,22,興櫃,生技醫療業
6574,霈方國際股份有限公司,霈方,80281973,22,上櫃,生技醫療業
5278,尚凡國際創新科技股份有限公司,尚凡,80283629,36,上櫃,數位雲端
5878,台名保險經紀人股份有限公司,台名,80287239,17,上櫃,金融保險
6831,邁科科技股份有限公司,邁科,80294132,25,興櫃,電腦及週邊設備業
3572,宏芯科技股份有限公司,宏芯科技,80308207,13,公開發行,電子工業
4737,華廣生技股份有限公司,華廣,80310225,22,上市,生技醫療業
2887,台新金融控股股份有限公司,台新金,80328055,17,上市,金融保險
2888,新光金融控股股份有限公司,新光金,80328219,17,上市,金融保險
2889,國票金融控股股份有限公司,國票金,80330257,17,上市,金融保險
5283,禾聯碩股份有限公司,禾聯碩,80333058,6,上市,電器電纜
2890,永豐金融控股股份有限公司,永豐金,80333183,17,上市,金融保險
4951,精拓科技股份有限公司,精拓科,80333472,24,上櫃,半導體業
3515,華擎科技股份有限公司,華擎,80333613,25,上市,電腦及週邊設備業
2891,中國信託金融控股股份有限公司,中信金,80333992,17,上市,金融保險
1584,精剛精密科技股份有限公司,精剛,80334042,20,上櫃,其他
3603,建祥國際股份有限公司,建祥國際,80337786,29,興櫃,電子通路業
3556,禾瑞亞科技股份有限公司,禾瑞亞,80342958,24,上櫃,半導體業
2892,第一金融控股股份有限公司,第一金,80351999,17,上市,金融保險
1268,漢來美食股份有限公司,漢來美食,80352343,16,上櫃,觀光事業
2719,台鋼燦星國際旅行社股份有限公司,燦星旅,80355209,16,上櫃,觀光事業
8476,台境企業股份有限公司,台境,80369745,35,上櫃,綠能環保
3691,碩禾電子材料股份有限公司,碩禾,80433079,26,上櫃,光電業
6638,沅聖科技股份有限公司,沅聖,80456781,25,興櫃,電腦及週邊設備業
2733,維格餅家股份有限公司,維格餅家,80490319,16,興櫃,觀光事業
3659,百辰光電股份有限公司,百辰,80493934,26,興櫃,光電業
4939,亞洲電材股份有限公司,亞電,80494173,28,上櫃,電子零組件業
5240,建騰創達科技股份有限公司,建騰,80503736,26,興櫃,光電業
8443,阿瘦實業股份有限公司,阿瘦,80511709,18,上市,貿易百貨
4138,曜亞國際股份有限公司,曜亞,80527809,22,上櫃,生技醫療業
3592,瑞鼎科技股份有限公司,瑞鼎,80532726,24,上市,半導體業
7402,邑錡股份有限公司,邑錡,80538664,26,上櫃,光電業
4749,新應材股份有限公司,新應材,80551069,26,興櫃,光電業
3555,博士旺創新股份有限公司,博士旺,80551862,24,上櫃,半導體業
8403,盛弘醫藥股份有限公司,盛弘,80563852,22,上櫃,生技醫療業
6498,久禾光電股份有限公司,久禾光,80579685,26,興櫃,光電業
4949,有成精密股份有限公司,有成精密,80581850,26,興櫃,光電業
6789,采鈺科技股份有限公司,采鈺,80601119,24,上市,半導體業
3511,矽瑪科技股份有限公司,矽瑪,80611545,28,上櫃,電子零組件業
3593,力銘科技股份有限公司,力銘,80617029,28,上市,電子零組件業
1599,宏佳騰動力科技股份有限公司,宏佳騰,80621419,5,上櫃,電機機械
4741,泓瀚科技股份有限公司,泓瀚,80627878,21,上櫃,化學工業
4974,亞泰影像科技股份有限公司,亞泰,80640083,28,上櫃,電子零組件業
4167,松瑞製藥股份有限公司,松瑞藥,80642673,22,上櫃,生技醫療業
2938,床的世界股份有限公司,床的世界,80646713,38,興櫃,居家生活
6963,品元實業股份有限公司,品元-新,80657892,2,興櫃,食品工業
4933,友輝光電股份有限公司,友輝,80660088,26,上櫃,光電業
6545,擎力科技股份有限公司,擎力,80661122,24,興櫃,半導體業
4968,立積電子股份有限公司,立積,80661880,24,上市,半導體業
5541,廣朋實業股份有限公司,廣朋實業,80665204,14,公開發行,建材營造
2732,六角國際事業股份有限公司,六角,80671769,16,上櫃,觀光事業
2730,美麗信酒店股份有限公司,美麗信,80674294,16,興櫃,觀光事業
2756,聯發國際餐飲事業股份有限公司,聯發國際,80676602,16,上櫃,觀光事業
5269,祥碩科技股份有限公司,祥碩,80688184,24,上市,半導體業
6704,國璽幹細胞應用技術股份有限公司,國璽幹細胞,80689276,22,興櫃,生技醫療業
6730,常廣股份有限公司,常廣,80722654,22,興櫃,生技醫療業
4952,凌通科技股份有限公司,凌通,80741441,24,上市,半導體業
6659,天明製藥股份有限公司,天明製藥,81002274,7,公開發行,化學生技醫療
6191,精成科技股份有限公司,精成科,81069921,28,上市,電子零組件業
2211,長榮鋼鐵股份有限公司,長榮鋼,81188829,10,上市,鋼鐵工業
5478,智冠科技股份有限公司,智冠,81231585,32,上櫃,文化創意業
2528,皇普建設股份有限公司,皇普,81271967,14,上市,建材營造
2421,建準電機工業股份有限公司,建準,81448796,28,上市,電子零組件業
6585,鼎基先進材料股份有限公司,鼎基,81486019,20,上市,其他
2009,第一伸銅科技股份有限公司,第一銅,82001528,10,上市,鋼鐵工業
2644,中信造船股份有限公司,中信造船,82050180,15,興櫃,航運業
8482,商億全球控股有限公司,商億-KY,82172064,38,上市,居家生活
6666,羅麗芬控股股份有限公司,羅麗芬-KY,82230260,22,上市,生技醫療業
6671,三能集團控股股份有限公司,三能-KY,82517356,38,上市,居家生活
6641,基士德科技股份有限公司,基士德-KY,82703128,35,上市,綠能環保
1341,富林塑膠工業(開曼)控股(股)公司,富林-KY,82716171,3,上市,塑膠工業
2760,巨宇翔股份有限公司,巨宇翔,82766468,16,興櫃,觀光事業
6912,益鈞環保科技股份有限公司,益鈞環科*-新,82890369,35,興櫃,綠能環保
6994,富威電力股份有限公司,富威電力,82921412,20,公開發行,其他
6897,極上教育諮詢股份有限公司,極上教育,82952364,20,公開發行,其他
6932,水星生醫股份有限公司,水星生醫*,82959747,22,興櫃,生技醫療業
6976,英屬開曼群島商育世博(股)公司,育世博-KY,82983710,22,興櫃,生技醫療業
1110,東南水泥股份有限公司,東泥,83078600,1,上市,水泥工業
2258,鴻華先進科技股份有限公司,鴻華先進-創,83167722,12,公開發行,汽車工業
6891,樂迦再生科技股份有限公司,樂迦再生,83168829,22,興櫃,生技醫療業
6908,宏碁遊戲股份有限公司,宏碁遊戲,83178333,29,興櫃,電子通路業
6040,全支付電子支付股份有限公司,全支付,83190786,17,公開發行,金融保險
3714,富采投資控股股份有限公司,富采,83202930,26,上市,光電業
6834,天二科技股份有限公司,天二科技,83360971,28,上市,電子零組件業
1307,三芳化學工業股份有限公司,三芳,83387850,3,上市,塑膠工業
3713,新晶投資控股股份有限公司,新晶投控,83423700,35,上櫃,綠能環保
8240,華宏新技股份有限公司,華宏,83428825,26,上櫃,光電業
2215,匯豐汽車股份有限公司,匯豐汽車,83446817,12,公開發行,汽車工業
6031,連線商業銀行股份有限公司,連線銀行,83477590,17,公開發行,金融保險
6921,嘉雨思科技股份有限公司,嘉雨思,83494520,13,公開發行,電子工業
6039,將來商業銀行股份有限公司,將來銀行,83504978,17,公開發行,金融保險
6829,千附精密股份有限公司,千附精密,83599094,5,上櫃,電機機械
2428,興勤電子工業股份有限公司,興勤,83639504,28,上市,電子零組件業
6984,交流資服股份有限公司,交流,83711478,20,公開發行,其他
6930,盛新材料科技股份有限公司,盛新,83766965,13,公開發行,電子工業
6030,樂天國際商業銀行股份有限公司,樂天國際銀行,83794245,17,公開發行,金融保險
6474,華豫寧股份有限公司,華豫寧,84094369,29,興櫃,電子通路業
3090,日電貿股份有限公司,日電貿,84116878,28,上市,電子零組件業
6263,普萊德科技股份有限公司,普萊德,84117341,27,上櫃,通信網路業
3272,東碩資訊股份有限公司,東碩,84126144,25,上櫃,電腦及週邊設備業
3266,昇陽建設企業股份有限公司,昇陽,84141187,14,上市,建材營造
4130,健亞生物科技股份有限公司,健亞,84149006,22,上櫃,生技醫療業
3041,揚智科技股份有限公司,揚智,84149054,24,上市,半導體業
3035,智原科技股份有限公司,智原,84149060,24,上市,半導體業
2458,義隆電子股份有限公司,義隆,84149224,24,上市,半導體業
5468,凱鈺科技股份有限公司,凱鈺,84149245,24,上櫃,半導體業
5347,世界先進積體電路股份有限公司,世界,84149358,24,上櫃,半導體業
5346,力晶創新投資控股股份有限公司,力晶,84149385,13,公開發行,電子工業
8176,智捷科技股份有限公司,智捷,84149408,27,上櫃,通信網路業
3169,亞信電子股份有限公司,亞信,84149435,24,上櫃,半導體業
3363,上詮光纖通信股份有限公司,上詮,84149462,27,上櫃,通信網路業
4961,天鈺科技股份有限公司,天鈺,84149499,24,上市,半導體業
6103,合邦電子股份有限公司,合邦,84149569,24,上櫃,半導體業
3014,聯陽半導體股份有限公司,聯陽,84149717,24,上市,半導體業
8081,致新科技股份有限公司,致新,84149723,24,上市,半導體業
2409,友達光電股份有限公司,友達,84149738,26,上市,光電業
3094,聯傑國際股份有限公司,聯傑,84149759,24,上市,半導體業
5387,茂德科技股份有限公司,茂德科技,84149809,13,公開發行,電子工業
8066,來思達國際企業股份有限公司,來思達,84149821,38,上櫃,居家生活
8028,昇陽國際半導體股份有限公司,昇陽半導體,84149884,24,上市,半導體業
5490,同亨科技股份有限公司,同亨,84149929,25,上櫃,電腦及週邊設備業
3034,聯詠科技股份有限公司,聯詠,84149955,24,上市,半導體業
2454,聯發科技股份有限公司,聯發科,84149961,24,上市,半導體業
4987,科誠股份有限公司,科誠,84152965,25,上櫃,電腦及週邊設備業
2495,普安科技股份有限公司,普安,84166074,25,上市,電腦及週邊設備業
3089,億杰科技股份有限公司,億杰,84167600,28,上櫃,電子零組件業
5258,虹堡科技股份有限公司,虹堡,84188062,25,上市,電腦及週邊設備業
4534,慶騰精密科技股份有限公司,慶騰,84189908,5,上櫃,電機機械
6028,公勝保險經紀人股份有限公司,公勝保經,84200994,17,興櫃,金融保險
2480,敦陽科技股份有限公司,敦陽科,84218848,30,上市,資訊服務業
6199,天品聯合企業股份有限公司,天品,84228281,20,上櫃,其他
3465,進泰電子科技股份有限公司,進泰電子,84232790,28,上櫃,電子零組件業
3015,全漢企業股份有限公司,全漢,84239055,28,上市,電子零組件業
1535,中宇環保工程股份有限公司,中宇,84252401,5,上市,電機機械
5009,榮剛材料科技股份有限公司,榮剛,84252697,10,上櫃,鋼鐵工業
9943,好樂迪股份有限公司,好樂迪,84256265,16,上市,觀光事業
2599,樂揚建設股份有限公司,樂揚,84271110,14,興櫃,建材營造
4550,長佳機電工程股份有限公司,長佳,84271478,5,上櫃,電機機械
3021,鴻名企業股份有限公司,鴻名,84274833,28,上市,電子零組件業
5866,統一期貨股份有限公司,統一期,84310042,98,公開發行,管理股票
3313,斐成開發科技股份有限公司,斐成,84341994,20,上櫃,其他
3434,哲固資訊科技股份有限公司,哲固,84354060,26,上櫃,光電業
3444,利機企業股份有限公司,利機,84355650,29,上櫃,電子通路業
3131,弘塑科技股份有限公司,弘塑,84355899,31,上櫃,其他電子業
8071,能率網通股份有限公司,能率網通,84415355,28,上櫃,電子零組件業
6750,泰創工程股份有限公司,泰創工程,84417537,31,興櫃,其他電子業
2460,建通精密工業股份有限公司,建通,84433564,28,上市,電子零組件業
8940,新天地國際實業股份有限公司,新天地,84435578,16,上市,觀光事業
2867,三商美邦人壽保險股份有限公司,三商壽,84443471,17,上市,金融保險
2877,國泰世紀產物保險股份有限公司,國泰產險,84445772,17,公開發行,金融保險
1813,寶利徠光學科技股份有限公司,寶利徠,84449952,22,上櫃,生技醫療業
3086,華義國際數位娛樂股份有限公司,華義,84453385,32,上櫃,文化創意業
6898,程曦資訊整合股份有限公司,程曦資訊,84459043,30,興櫃,資訊服務業
6882,甲尚股份有限公司,甲尚,84465158,30,興櫃,資訊服務業
9946,三發地產股份有限公司(原:金革),三發地產,84466749,14,上市,建材營造
3594,磐儀科技股份有限公司,磐儀,84469443,25,上櫃,電腦及週邊設備業
9978,長榮空廚股份有限公司,長榮空廚,84476394,20,公開發行,其他
1267,京華堂實業股份有限公司,京華堂,84478111,2,公開發行,食品工業
8080,印鉐事業股份有限公司,印鉐,84492351,14,上櫃,建材營造
6259,百徽股份有限公司,百徽,84497335,28,上櫃,電子零組件業
3036,文曄科技股份有限公司,文曄,84498860,29,上市,電子通路業
3577,泓格科技股份有限公司,泓格,84517297,25,上櫃,電腦及週邊設備業
8931,大園汽電共生股份有限公司,大汽電,84526079,23,上櫃,油電燃氣業
5547,久舜營造股份有限公司,久舜,84548046,14,興櫃,建材營造
6228,全譜科技股份有限公司,全譜,84560006,25,上櫃,電腦及週邊設備業
3078,僑威科技股份有限公司,僑威,84573516,28,上櫃,電子零組件業
3130,一零四資訊科技股份有限公司,一零四,84598349,36,上市,數位雲端
6175,立敦科技(股)有限公司,立敦,84607396,28,上櫃,電子零組件業
2048,中龍鋼鐵股份有限公司,中龍鋼鐵,84613756,10,公開發行,鋼鐵工業
8084,巨虹電子股份有限公司,巨虹,84630087,29,上櫃,電子通路業
2727,王品餐飲股份有限公司,王品,84630426,16,上市,觀光事業
6130,上亞科技股份有限公司,上亞科技,84659035,22,上櫃,生技醫療業
5859,遠雄人壽保險事業股份有限公司,遠壽,84703052,17,興櫃,金融保險
5013,強新工業股份有限公司,強新,84703335,10,上櫃,鋼鐵工業
000856,新光證券股份有限公司,新光證券,84703412,XX,公開發行,管理股票
8088,品安科技股份有限公司,品安,84750054,24,上櫃,半導體業
3388,崇越電通股份有限公司,崇越電,84752200,28,上櫃,電子零組件業
4764,雙鍵化工股份有限公司,雙鍵,84754072,21,上市,化學工業
9949,琉園股份有限公司,琉園,84767175,32,上櫃,文化創意業
6163,華電聯網股份有限公司,華電網,84778623,27,上櫃,通信網路業
8277,商丞科技股份有限公司,商丞,84783772,24,上櫃,半導體業
3050,鈺德科技股份有限公司,鈺德,84785413,26,上市,光電業
5291,邑昇實業股份有限公司,邑昇,84808400,28,上櫃,電子零組件業
6538,倉和股份有限公司,倉和,84819223,28,上櫃,電子零組件業
3492,長盛科技股份有限公司,長盛,84846066,28,上櫃,電子零組件業
2876,宏泰人壽保險股份有限公司,宏泰人壽,84894313,17,公開發行,金融保險
3683,仲博科技股份有限公司,仲博科技,84900048,13,公開發行,電子工業
6124,業強科技股份有限公司,業強,84900878,28,上櫃,電子零組件業
5392,能率創新股份有限公司,能率,84901089,26,上櫃,光電業
3252,海灣國際開發(股)公司,海灣,84919932,16,上櫃,觀光事業
3218,大學光學科技股份有限公司,大學光,84926791,22,上櫃,生技醫療業
2489,瑞軒科技股份有限公司,瑞軒,84929896,26,上市,光電業
1563,巧新科技工業股份有限公司,巧新,84980915,5,興櫃,電機機械
6221,晉泰科技股份有限公司,晉泰,84981323,30,上櫃,資訊服務業
3485,敘(余+卜+又)豐企業股份有限公司,敘豐,84995500,26,興櫃,光電業
9977,新永安有線電視股份有限公司,新永安,84999365,20,公開發行,其他
4716,大立高分子工業股份有限公司,大立,85004174,21,上櫃,化學工業
6906,現觀科技股份有限公司,現觀科,85017777,36,興櫃,數位雲端
1907,永豐餘投資控股股份有限公司,永豐餘,85066002,9,上市,造紙工業
4127,天良生物科技企業股份有限公司,天良,85086859,22,上櫃,生技醫療業
4571,鈞興機電國際股份有限公司,鈞興-KY,85282254,5,上市,電機機械
1512,瑞利企業股份有限公司,瑞利,85330636,12,上市,汽車工業
5016,松和工業股份有限公司,松和,85611896,10,上櫃,鋼鐵工業
1235,興泰實業股份有限公司,興泰,85617982,2,上市,食品工業
8928,鉅明股份有限公司,鉅明,85634075,37,上櫃,運動休閒
4544,春日機械工業股份有限公司,春日,85721346,5,興櫃,電機機械
8478,東哥企業股份有限公司,東哥遊艇,85798816,37,上市,運動休閒
2013,中國鋼鐵結構股份有限公司,中鋼構,85800192,10,上市,鋼鐵工業
6582,申豐特用應材股份有限公司,申豐,85841102,11,上市,橡膠工業
5519,隆大營建事業股份有限公司,隆大,85898033,14,上市,建材營造
2218,高都汽車股份有限公司,高都汽車,85961513,12,公開發行,汽車工業
6561,是方電訊股份有限公司,是方,86000036,27,上櫃,通信網路業
8034,榮群電訊股份有限公司,榮群,86001464,27,上櫃,通信網路業
3332,幸康電子股份有限公司,幸康,86009297,28,上櫃,電子零組件業
4441,振大環球股份有限公司,振大環球,86010365,4,興櫃,紡織纖維
3209,全科科技股份有限公司,全科,86027892,29,上市,電子通路業
3147,大綜電腦系統股份有限公司,大綜,86059612,30,上櫃,資訊服務業
2230,泰茂實業股份有限公司,泰茂,86070187,5,上櫃,電機機械
4577,達航科技股份有限公司,達航科技,86078580,31,上櫃,其他電子業
3191,雲嘉南科技股份有限公司,雲嘉南科技,86105242,28,上櫃,電子零組件業
3268,海德威電子工業股份有限公司,海德威,86105539,24,上櫃,半導體業
9930,中聯資源股份有限公司,中聯資源,86119908,35,上市,綠能環保
2220,南都汽車股份有限公司,南都汽車,86120567,12,公開發行,汽車工業
5607,遠雄自貿港投資控股股份有限公司,遠雄港,86121030,15,上市,航運業
6603,富強鑫精密工業股份有限公司,富強鑫,86122164,5,上櫃,電機機械
4714,永捷創新科技股份有限公司,永捷,86123874,21,上櫃,化學工業
8121,越峰電子材料股份有限公司,越峰,86124395,28,上櫃,電子零組件業
4419,元勝國際實業股份有限公司,元勝,86124493,4,上櫃,紡織纖維
8284,三竹資訊股份有限公司,三竹,86136982,30,上櫃,資訊服務業
3489,森寶開發股份有限公司,森寶,86140894,14,上櫃,建材營造
3054,立萬利創新股份有限公司,立萬利,86143822,2,上市,食品工業
5489,彩富電子股份有限公司,彩富,86157450,31,上櫃,其他電子業
6123,上奇科技股份有限公司,上奇,86162989,30,上櫃,資訊服務業
8227,巨有科技股份有限公司,巨有科技,86169913,24,上櫃,半導體業
4563,百德機械股份有限公司,百德,86195222,5,上櫃,電機機械
5455,昇益開發股份有限公司,昇益,86233176,14,上櫃,建材營造
2387,精元電腦股份有限公司,精元,86244265,25,上市,電腦及週邊設備業
6261,久元電子股份有限公司,久元,86244737,24,上櫃,半導體業
4541,晟田科技工業股份有限公司,晟田,86263092,20,上櫃,其他
5452,佶優科技股份有限公司,佶優,86266274,31,上櫃,其他電子業
5211,蒙恬科技股份有限公司,蒙恬,86287778,30,上櫃,資訊服務業
8152,峻新電腦股份有限公司,峻新電腦,86297564,13,公開發行,電子工業
3073,天方能源科技股份有限公司,天方能源,86298705,35,上櫃,綠能環保
4107,邦特生物科技股份有限公司,邦特,86306206,22,上櫃,生技醫療業
6881,潤德室內裝修設計工程(股)公司,潤德,86306655,20,興櫃,其他
6237,驊訊電子企業股份有限公司,驊訊,86315535,24,上櫃,半導體業
3092,鴻碩精密電工股份有限公司,鴻碩,86318408,28,上市,電子零組件業
5381,合正科技股份有限公司,合正,86332422,28,上櫃,電子零組件業
3294,英濟股份有限公司,英濟,86362776,28,上櫃,電子零組件業
2545,皇翔建設股份有限公司,皇翔,86379024,14,上市,建材營造
3044,健鼎科技股份有限公司,健鼎,86379707,28,上市,電子零組件業
2838,聯邦商業銀行股份有限公司,聯邦銀,86380802,17,上市,金融保險
2568,世正開發股份有限公司,世正開發,86386622,14,公開發行,建材營造
3162,精確實業股份有限公司,精確,86406401,5,上櫃,電機機械
3516,亞帝歐光電股份有限公司,亞帝歐,86410720,26,上櫃,光電業
6127,九豪精密陶瓷股份有限公司,九豪,86412635,28,上櫃,電子零組件業
3017,奇鋐科技股份有限公司,奇鋐,86427715,25,上市,電腦及週邊設備業
8091,翔名科技股份有限公司,翔名,86436593,28,上櫃,電子零組件業
6148,驊宏資通股份有限公司,驊宏資,86468118,30,上櫃,資訊服務業
6229,研通科技股份有限公司,研通,86491265,24,上櫃,半導體業
6241,易通展科技股份有限公司(原享承),易通展,86504769,27,上櫃,通信網路業
2845,遠東國際商業銀行股份有限公司,遠東銀,86517096,17,上市,金融保險
5852,元大商業銀行股份有限公司,元大銀行,86517315,17,公開發行,金融保險
2837,凱基商業銀行股份有限公司,凱基銀行,86517321,17,公開發行,金融保險
5849,永豐商業銀行股份有限公司,永豐銀行,86517384,17,公開發行,金融保險
5847,玉山商業銀行股份有限公司,玉山銀行,86517510,17,公開發行,金融保險
5848,台新國際商業銀行股份有限公司,台新銀行,86519539,17,公開發行,金融保險
